54	[0, 2, 4, 11, 13, 8, 7, 14, 1, 3, 12, 9, 5, 10, 6]	66.0	-	-	[0, 2, 4, 11, 13, 8, 7, 14, 1, 3, 12, 9, 5, 10, 6]	66.0	diterima
55	[0, 2, 4, 11, 13, 8, 7, 3, 1, 14, 12, 9, 5, 10, 6]	74.1	0.9991462539874072	0.5210705784787671	[0, 2, 4, 11, 13, 8, 7, 3, 1, 14, 12, 9, 5, 10, 6]	74.1	diterima
56	[0, 2, 4, 7, 13, 8, 11, 3, 1, 14, 12, 9, 5, 10, 6]	61.1	-	-	[0, 2, 4, 7, 13, 8, 11, 3, 1, 14, 12, 9, 5, 10, 6]	61.1	diterima
57	[0, 2, 4, 7, 13, 8, 11, 3, 1, 14, 12, 9, 5, 10, 6]	61.1	1.0	0.6581852935534983	[0, 2, 4, 7, 13, 8, 11, 3, 1, 14, 12, 9, 5, 10, 6]	61.1	diterima
58	[0, 2, 4, 7, 13, 10, 11, 3, 1, 14, 12, 9, 5, 8, 6]	59.1	-	-	[0, 2, 4, 7, 13, 10, 11, 3, 1, 14, 12, 9, 5, 8, 6]	59.1	diterima
59	[0, 2, 4, 7, 13, 10, 11, 3, 1, 8, 12, 9, 5, 14, 6]	51.0	-	-	[0, 2, 4, 7, 13, 10, 11, 3, 1, 8, 12, 9, 5, 14, 6]	51.0	diterima
60	[0, 2, 3, 7, 13, 10, 11, 4, 1, 8, 12, 9, 5, 14, 6]	66.0	0.9984116441518922	0.667889749980828	[0, 2, 3, 7, 13, 10, 11, 4, 1, 8, 12, 9, 5, 14, 6]	66.0	diterima
61	[0, 2, 3, 7, 13, 10, 11, 4, 1, 8, 6, 9, 5, 14, 12]	67.0	0.9998939249708588	0.18439301956184317	[0, 2, 3, 7, 13, 10, 11, 4, 1, 8, 6, 9, 5, 14, 12]	67.0	diterima
62	[0, 2, 3, 7, 13, 10, 11, 4, 14, 8, 6, 9, 5, 1, 12]	65.0	-	-	[0, 2, 3, 7, 13, 10, 11, 4, 14, 8, 6, 9, 5, 1, 12]	65.0	diterima
63	[0, 2, 3, 7, 8, 10, 11, 4, 14, 13, 6, 9, 5, 1, 12]	64.0	-	-	[0, 2, 3, 7, 8, 10, 11, 4, 14, 13, 6, 9, 5, 1, 12]	64.0	diterima
64	[0, 2, 3, 7, 8, 10, 12, 4, 14, 13, 6, 9, 5, 1, 11]	58.0	-	-	[0, 2, 3, 7, 8, 10, 12, 4, 14, 13, 6, 9, 5, 1, 11]	58.0	diterima
65	[0, 2, 3, 7, 8, 10, 12, 4, 14, 13, 6, 9, 5, 1, 11]	58.0	1.0	0.5267632126734743	[0, 2, 3, 7, 8, 10, 12, 4, 14, 13, 6, 9, 5, 1, 11]	58.0	diterima
